,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,HOME,TEAM_PERF,OPP_PERF,TEAM_WINS,TEAM_POINTS,OPPOSITION_POINTS,TEAM_FG,OPP_FG,TEAM_FT,OPP_FT,TEAM_FG3,OPP_FG3,TEAM_AST,OPP_AST,TEAM_REB,OPP_REB,OPP_WINS
885,12311,2008-05-09,40700223,Final,1610612762,1610612747,2007,1610612762,104.0,0.5,0.7140000000000001,0.375,21.0,35.0,1610612747,99.0,0.485,0.8109999999999999,0.217,14.0,32.0,1,0,99.0,104.0,0,99.0,99.0,0.485,0.5,0.8109999999999999,0.7140000000000001,0.217,0.7140000000000001,14.0,21.0,32.0,35.0,1
886,12314,2008-05-07,40700222,Final,1610612747,1610612762,2007,1610612747,120.0,0.574,0.8140000000000001,0.636,23.0,37.0,1610612762,110.0,0.446,0.813,0.389,27.0,41.0,1,1,120.0,110.0,1,120.0,120.0,0.574,0.446,0.8140000000000001,0.813,0.636,0.813,23.0,27.0,37.0,41.0,0
887,12320,2008-05-04,40700221,Final,1610612747,1610612762,2007,1610612747,109.0,0.452,0.826,0.5,24.0,41.0,1610612762,98.0,0.379,0.733,0.211,21.0,58.0,1,1,109.0,98.0,1,109.0,109.0,0.452,0.379,0.826,0.733,0.5,0.733,24.0,21.0,41.0,58.0,0
888,12333,2008-04-28,40700144,Final,1610612743,1610612747,2007,1610612743,101.0,0.4429999999999999,0.792,0.19,20.0,50.0,1610612747,107.0,0.46,0.633,0.364,20.0,45.0,0,0,107.0,101.0,1,107.0,107.0,0.46,0.4429999999999999,0.633,0.792,0.364,0.792,20.0,20.0,45.0,50.0,0
889,12343,2008-04-26,40700143,Final,1610612743,1610612747,2007,1610612743,84.0,0.3720000000000001,0.789,0.25,22.0,53.0,1610612747,102.0,0.4629999999999999,0.606,0.348,26.0,39.0,0,0,102.0,84.0,1,102.0,102.0,0.4629999999999999,0.3720000000000001,0.606,0.789,0.348,0.789,26.0,22.0,39.0,53.0,0
890,12350,2008-04-23,40700142,Final,1610612747,1610612743,2007,1610612747,122.0,0.505,0.75,0.429,33.0,41.0,1610612743,107.0,0.44,0.8059999999999999,0.211,12.0,45.0,1,1,122.0,107.0,1,122.0,122.0,0.505,0.44,0.75,0.8059999999999999,0.429,0.8059999999999999,33.0,12.0,41.0,45.0,0
891,12361,2008-04-20,40700141,Final,1610612747,1610612743,2007,1610612747,128.0,0.5,0.8440000000000001,0.45,33.0,45.0,1610612743,114.0,0.4479999999999999,0.622,0.417,20.0,47.0,1,1,128.0,114.0,1,128.0,128.0,0.5,0.4479999999999999,0.8440000000000001,0.622,0.45,0.622,33.0,20.0,45.0,47.0,0
892,12385,2008-04-15,20701216,Final,1610612747,1610612758,2007,1610612747,124.0,0.5,0.861,0.389,32.0,45.0,1610612758,101.0,0.442,0.85,0.615,22.0,41.0,1,1,124.0,101.0,1,124.0,124.0,0.5,0.442,0.861,0.85,0.389,0.85,32.0,22.0,45.0,41.0,0
893,12395,2008-04-13,20701198,Final,1610612747,1610612759,2007,1610612747,106.0,0.5,0.8240000000000001,0.526,26.0,51.0,1610612759,85.0,0.418,0.583,0.294,20.0,36.0,1,1,106.0,85.0,1,106.0,106.0,0.5,0.418,0.8240000000000001,0.583,0.526,0.583,26.0,20.0,51.0,36.0,0
894,12420,2008-04-11,20701187,Final,1610612747,1610612740,2007,1610612747,107.0,0.45,0.862,0.278,27.0,45.0,1610612740,104.0,0.512,0.765,0.474,27.0,33.0,1,1,107.0,104.0,1,107.0,107.0,0.45,0.512,0.862,0.765,0.278,0.765,27.0,27.0,45.0,33.0,0
895,12421,2008-04-10,20701175,Final,1610612746,1610612747,2007,1610612746,78.0,0.361,0.593,0.222,17.0,45.0,1610612747,106.0,0.488,0.625,0.379,25.0,42.0,0,0,106.0,78.0,1,106.0,106.0,0.488,0.361,0.625,0.593,0.379,0.593,25.0,17.0,42.0,45.0,0
896,12433,2008-04-08,20701161,Final,1610612757,1610612747,2007,1610612757,112.0,0.506,0.833,0.455,25.0,40.0,1610612747,103.0,0.449,0.7929999999999999,0.37,21.0,37.0,1,0,103.0,112.0,0,103.0,103.0,0.449,0.506,0.7929999999999999,0.833,0.37,0.833,21.0,25.0,37.0,40.0,1
897,12444,2008-04-06,20701150,Final,1610612758,1610612747,2007,1610612758,92.0,0.418,0.84,0.278,11.0,33.0,1610612747,114.0,0.526,0.833,0.545,26.0,46.0,0,0,114.0,92.0,1,114.0,114.0,0.526,0.418,0.833,0.84,0.545,0.84,26.0,11.0,46.0,33.0,0
898,12469,2008-04-04,20701135,Final,1610612747,1610612742,2007,1610612747,112.0,0.527,0.8440000000000001,0.5,26.0,36.0,1610612742,108.0,0.524,0.667,0.3329999999999999,19.0,39.0,1,1,112.0,108.0,1,112.0,112.0,0.527,0.524,0.8440000000000001,0.667,0.5,0.667,26.0,19.0,36.0,39.0,0
899,12474,2008-04-02,20701122,Final,1610612747,1610612757,2007,1610612747,104.0,0.493,0.88,0.471,26.0,42.0,1610612757,91.0,0.42,0.733,0.444,20.0,38.0,1,1,104.0,91.0,1,104.0,104.0,0.493,0.42,0.88,0.733,0.471,0.733,26.0,20.0,42.0,38.0,0
900,12500,2008-03-30,20701098,Final,1610612747,1610612764,2007,1610612747,126.0,0.494,0.813,0.519,35.0,44.0,1610612764,120.0,0.466,0.7240000000000001,0.5670000000000001,29.0,43.0,1,1,126.0,120.0,1,126.0,126.0,0.494,0.466,0.813,0.7240000000000001,0.519,0.7240000000000001,35.0,29.0,44.0,43.0,0
901,12513,2008-03-28,20701082,Final,1610612747,1610612763,2007,1610612747,111.0,0.3939999999999999,0.875,0.3329999999999999,32.0,47.0,1610612763,114.0,0.494,0.8420000000000001,0.1669999999999999,19.0,47.0,0,1,111.0,114.0,0,111.0,111.0,0.3939999999999999,0.494,0.875,0.8420000000000001,0.3329999999999999,0.8420000000000001,32.0,19.0,47.0,47.0,1
902,12527,2008-03-26,20701069,Final,1610612747,1610612766,2007,1610612747,95.0,0.41,0.76,0.296,20.0,40.0,1610612766,108.0,0.5,0.679,0.4579999999999999,26.0,52.0,0,1,95.0,108.0,0,95.0,95.0,0.41,0.5,0.76,0.679,0.296,0.679,20.0,26.0,40.0,52.0,1
903,12552,2008-03-24,20701051,Final,1610612744,1610612747,2007,1610612744,119.0,0.4370000000000001,0.75,0.379,22.0,55.0,1610612747,123.0,0.451,0.826,0.3429999999999999,27.0,53.0,0,0,123.0,119.0,1,123.0,123.0,0.451,0.4370000000000001,0.826,0.75,0.3429999999999999,0.75,27.0,22.0,53.0,55.0,0
904,12555,2008-03-23,20701043,Final,1610612747,1610612744,2007,1610612747,111.0,0.411,0.862,0.296,26.0,60.0,1610612744,115.0,0.4270000000000001,0.853,0.4,19.0,43.0,0,1,111.0,115.0,0,111.0,111.0,0.411,0.4270000000000001,0.862,0.853,0.296,0.853,26.0,19.0,60.0,43.0,1
905,12576,2008-03-21,20701027,Final,1610612747,1610612760,2007,1610612747,130.0,0.607,0.8420000000000001,0.522,36.0,39.0,1610612760,105.0,0.467,0.762,0.385,20.0,41.0,1,1,130.0,105.0,1,130.0,130.0,0.607,0.467,0.8420000000000001,0.762,0.522,0.762,36.0,20.0,39.0,41.0,0
906,12580,2008-03-20,20701018,Final,1610612762,1610612747,2007,1610612762,95.0,0.45,0.64,0.4379999999999999,23.0,44.0,1610612747,106.0,0.525,0.6,0.455,24.0,40.0,0,0,106.0,95.0,1,106.0,106.0,0.525,0.45,0.6,0.64,0.455,0.64,24.0,23.0,40.0,44.0,0
907,12594,2008-03-18,20701003,Final,1610612742,1610612747,2007,1610612742,100.0,0.444,0.789,0.353,15.0,43.0,1610612747,102.0,0.416,0.7240000000000001,0.368,20.0,45.0,0,0,102.0,100.0,1,102.0,102.0,0.416,0.444,0.7240000000000001,0.789,0.368,0.789,20.0,15.0,45.0,43.0,0
908,12606,2008-03-16,20700988,Final,1610612745,1610612747,2007,1610612745,104.0,0.422,0.759,0.462,16.0,46.0,1610612747,92.0,0.412,0.7,0.313,15.0,40.0,1,0,92.0,104.0,0,92.0,92.0,0.412,0.422,0.7,0.759,0.313,0.759,15.0,16.0,40.0,46.0,1
909,12625,2008-03-14,20700970,Final,1610612740,1610612747,2007,1610612740,108.0,0.488,0.625,0.4579999999999999,28.0,55.0,1610612747,98.0,0.38,0.792,0.3,26.0,43.0,1,0,98.0,108.0,0,98.0,98.0,0.38,0.488,0.792,0.625,0.3,0.625,26.0,28.0,43.0,55.0,1
910,12650,2008-03-11,20700951,Final,1610612747,1610612761,2007,1610612747,117.0,0.536,0.8,0.469,32.0,36.0,1610612761,108.0,0.461,0.8640000000000001,0.4379999999999999,22.0,40.0,1,1,117.0,108.0,1,117.0,117.0,0.536,0.461,0.8,0.8640000000000001,0.469,0.8640000000000001,32.0,22.0,36.0,40.0,0
911,12662,2008-03-09,20700938,Final,1610612747,1610612758,2007,1610612747,113.0,0.477,0.852,0.444,29.0,36.0,1610612758,114.0,0.55,0.917,0.308,21.0,37.0,0,1,113.0,114.0,0,113.0,113.0,0.477,0.55,0.852,0.917,0.444,0.917,29.0,21.0,36.0,37.0,1
912,12684,2008-03-07,20700923,Final,1610612747,1610612746,2007,1610612747,119.0,0.541,0.684,0.609,28.0,49.0,1610612746,82.0,0.3779999999999999,0.7390000000000001,0.214,18.0,39.0,1,1,119.0,82.0,1,119.0,119.0,0.541,0.3779999999999999,0.684,0.7390000000000001,0.609,0.7390000000000001,28.0,18.0,49.0,39.0,0
913,12706,2008-03-04,20700895,Final,1610612758,1610612747,2007,1610612758,105.0,0.4479999999999999,0.941,0.273,14.0,44.0,1610612747,117.0,0.4529999999999999,0.825,0.316,22.0,47.0,0,0,117.0,105.0,1,117.0,117.0,0.4529999999999999,0.4479999999999999,0.825,0.941,0.316,0.941,22.0,14.0,47.0,44.0,0
914,12712,2008-03-02,20700876,Final,1610612747,1610612742,2007,1610612747,108.0,0.379,0.74,0.217,20.0,58.0,1610612742,104.0,0.369,0.68,0.407,23.0,53.0,1,1,108.0,104.0,1,108.0,108.0,0.379,0.369,0.74,0.68,0.217,0.68,20.0,23.0,58.0,53.0,0
915,12737,2008-02-29,20700868,Final,1610612757,1610612747,2007,1610612757,119.0,0.529,0.9,0.474,29.0,35.0,1610612747,111.0,0.488,0.7859999999999999,0.185,25.0,43.0,1,0,111.0,119.0,0,111.0,111.0,0.488,0.529,0.7859999999999999,0.9,0.185,0.9,25.0,29.0,43.0,35.0,1
916,12741,2008-02-28,20700857,Final,1610612747,1610612748,2007,1610612747,106.0,0.476,0.818,0.4,28.0,55.0,1610612748,88.0,0.375,0.789,0.389,23.0,40.0,1,1,106.0,88.0,1,106.0,106.0,0.476,0.375,0.818,0.789,0.4,0.789,28.0,23.0,55.0,40.0,0
917,12758,2008-02-26,20700843,Final,1610612747,1610612757,2007,1610612747,96.0,0.474,0.882,0.474,19.0,41.0,1610612757,83.0,0.361,0.913,0.1,12.0,41.0,1,1,96.0,83.0,1,96.0,96.0,0.474,0.361,0.882,0.913,0.474,0.913,19.0,12.0,41.0,41.0,0
918,12773,2008-02-24,20700830,Final,1610612760,1610612747,2007,1610612760,91.0,0.4,0.684,0.25,19.0,50.0,1610612747,111.0,0.489,0.625,0.524,28.0,43.0,0,0,111.0,91.0,1,111.0,111.0,0.489,0.4,0.625,0.684,0.524,0.684,28.0,19.0,43.0,50.0,0
919,12780,2008-02-23,20700822,Final,1610612746,1610612747,2007,1610612746,95.0,0.45,0.759,0.071,26.0,45.0,1610612747,113.0,0.4639999999999999,0.7140000000000001,0.385,27.0,40.0,0,0,113.0,95.0,1,113.0,113.0,0.4639999999999999,0.45,0.7140000000000001,0.759,0.385,0.759,27.0,26.0,40.0,45.0,0
920,12803,2008-02-20,20700796,Final,1610612756,1610612747,2007,1610612756,124.0,0.516,0.767,0.313,26.0,46.0,1610612747,130.0,0.565,0.846,0.308,18.0,33.0,0,0,130.0,124.0,1,130.0,130.0,0.565,0.516,0.846,0.767,0.308,0.767,18.0,26.0,33.0,46.0,0
921,12816,2008-02-19,20700789,Final,1610612747,1610612737,2007,1610612747,122.0,0.511,0.917,0.3329999999999999,22.0,45.0,1610612737,93.0,0.42,0.741,0.385,19.0,39.0,1,1,122.0,93.0,1,122.0,122.0,0.511,0.42,0.917,0.741,0.3329999999999999,0.741,22.0,19.0,45.0,39.0,0
922,12827,2008-02-13,20700772,Final,1610612750,1610612747,2007,1610612750,92.0,0.409,0.769,0.316,24.0,44.0,1610612747,117.0,0.484,0.8,0.28,29.0,51.0,0,0,117.0,92.0,1,117.0,117.0,0.484,0.409,0.8,0.769,0.28,0.769,29.0,24.0,51.0,44.0,0
923,12841,2008-02-11,20700753,Final,1610612766,1610612747,2007,1610612766,97.0,0.5,0.706,0.385,20.0,35.0,1610612747,106.0,0.5,0.853,0.389,24.0,34.0,0,0,106.0,97.0,1,106.0,106.0,0.5,0.5,0.853,0.706,0.389,0.706,24.0,20.0,34.0,35.0,0
924,12847,2008-02-10,20700745,Final,1610612748,1610612747,2007,1610612748,94.0,0.475,0.8240000000000001,0.3329999999999999,24.0,41.0,1610612747,104.0,0.457,0.7859999999999999,0.32,21.0,43.0,0,0,104.0,94.0,1,104.0,104.0,0.457,0.475,0.7859999999999999,0.8240000000000001,0.32,0.8240000000000001,21.0,24.0,43.0,41.0,0
925,12862,2008-02-08,20700728,Final,1610612753,1610612747,2007,1610612753,113.0,0.494,0.857,0.469,25.0,35.0,1610612747,117.0,0.532,0.833,0.5,22.0,40.0,0,0,117.0,113.0,1,117.0,117.0,0.532,0.494,0.833,0.857,0.5,0.857,22.0,25.0,40.0,35.0,0
926,12875,2008-02-06,20700713,Final,1610612737,1610612747,2007,1610612737,98.0,0.47,0.938,0.455,28.0,46.0,1610612747,95.0,0.435,0.625,0.4579999999999999,28.0,37.0,1,0,95.0,98.0,0,95.0,95.0,0.435,0.47,0.625,0.938,0.4579999999999999,0.938,28.0,28.0,37.0,46.0,1
927,12888,2008-02-05,20700710,Final,1610612751,1610612747,2007,1610612751,90.0,0.41,0.7,0.32,24.0,44.0,1610612747,105.0,0.452,0.88,0.35,27.0,47.0,0,0,105.0,90.0,1,105.0,105.0,0.452,0.41,0.88,0.7,0.35,0.7,27.0,24.0,47.0,44.0,0
928,12899,2008-02-03,20700696,Final,1610612764,1610612747,2007,1610612764,91.0,0.43,0.75,0.348,18.0,33.0,1610612747,103.0,0.562,0.765,0.421,27.0,35.0,0,0,103.0,91.0,1,103.0,103.0,0.562,0.43,0.765,0.75,0.421,0.75,27.0,18.0,35.0,33.0,0
929,12909,2008-02-01,20700679,Final,1610612761,1610612747,2007,1610612761,101.0,0.435,0.857,0.429,22.0,41.0,1610612747,121.0,0.556,0.818,0.444,29.0,40.0,0,0,121.0,101.0,1,121.0,121.0,0.556,0.435,0.818,0.857,0.444,0.857,29.0,22.0,40.0,41.0,0
930,12918,2008-01-31,20700675,Final,1610612765,1610612747,2007,1610612765,90.0,0.439,0.75,0.4,19.0,43.0,1610612747,89.0,0.426,0.6859999999999999,0.368,16.0,38.0,1,0,89.0,90.0,0,89.0,89.0,0.426,0.439,0.6859999999999999,0.75,0.368,0.75,16.0,19.0,38.0,43.0,1
931,12940,2008-01-29,20700664,Final,1610612747,1610612752,2007,1610612747,120.0,0.506,0.6970000000000001,0.407,30.0,48.0,1610612752,109.0,0.444,0.87,0.643,23.0,45.0,1,1,120.0,109.0,1,120.0,120.0,0.506,0.444,0.6970000000000001,0.87,0.407,0.87,30.0,23.0,48.0,45.0,0
932,12947,2008-01-27,20700643,Final,1610612747,1610612739,2007,1610612747,95.0,0.472,0.649,0.25,20.0,42.0,1610612739,98.0,0.442,0.696,0.286,18.0,45.0,0,1,95.0,98.0,0,95.0,95.0,0.472,0.442,0.649,0.696,0.25,0.696,20.0,18.0,42.0,45.0,1
933,12967,2008-01-25,20700633,Final,1610612742,1610612747,2007,1610612742,112.0,0.476,0.8059999999999999,0.313,13.0,41.0,1610612747,105.0,0.563,0.7,0.357,21.0,37.0,1,0,105.0,112.0,0,105.0,105.0,0.563,0.476,0.7,0.8059999999999999,0.357,0.8059999999999999,21.0,13.0,37.0,41.0,1
934,12983,2008-01-23,20700618,Final,1610612759,1610612747,2007,1610612759,103.0,0.471,0.667,0.478,23.0,35.0,1610612747,91.0,0.467,0.762,0.3329999999999999,17.0,48.0,1,0,91.0,103.0,0,91.0,91.0,0.467,0.471,0.762,0.667,0.3329999999999999,0.667,17.0,23.0,48.0,35.0,1
935,13001,2008-01-21,20700607,Final,1610612747,1610612743,2007,1610612747,116.0,0.476,0.735,0.44,29.0,45.0,1610612743,99.0,0.4479999999999999,0.727,0.417,27.0,45.0,1,1,116.0,99.0,1,116.0,116.0,0.476,0.4479999999999999,0.735,0.727,0.44,0.727,29.0,27.0,45.0,45.0,0
936,13026,2008-01-17,20700572,Final,1610612747,1610612756,2007,1610612747,98.0,0.379,0.64,0.37,18.0,51.0,1610612756,106.0,0.519,0.813,0.5,37.0,45.0,0,1,98.0,106.0,0,98.0,98.0,0.379,0.519,0.64,0.813,0.37,0.813,18.0,37.0,51.0,45.0,1
937,13049,2008-01-14,20700553,Final,1610612760,1610612747,2007,1610612760,121.0,0.481,0.696,0.357,28.0,55.0,1610612747,123.0,0.461,0.7859999999999999,0.3329999999999999,24.0,45.0,0,0,123.0,121.0,1,123.0,123.0,0.461,0.481,0.7859999999999999,0.696,0.3329999999999999,0.696,24.0,28.0,45.0,55.0,0
938,13055,2008-01-13,20700546,Final,1610612747,1610612763,2007,1610612747,100.0,0.434,0.7140000000000001,0.32,20.0,44.0,1610612763,99.0,0.4270000000000001,0.636,0.4,28.0,50.0,1,1,100.0,99.0,1,100.0,100.0,0.434,0.4270000000000001,0.7140000000000001,0.636,0.32,0.636,20.0,28.0,44.0,50.0,0
939,13071,2008-01-11,20700531,Final,1610612747,1610612749,2007,1610612747,110.0,0.4579999999999999,0.667,0.476,22.0,46.0,1610612749,105.0,0.477,0.833,0.462,27.0,41.0,1,1,110.0,105.0,1,110.0,110.0,0.4579999999999999,0.477,0.667,0.833,0.476,0.833,22.0,27.0,46.0,41.0,0
940,13083,2008-01-09,20700515,Final,1610612740,1610612747,2007,1610612740,80.0,0.369,0.708,0.091,12.0,40.0,1610612747,109.0,0.5489999999999999,0.7140000000000001,0.429,25.0,45.0,0,0,109.0,80.0,1,109.0,109.0,0.5489999999999999,0.369,0.7140000000000001,0.708,0.429,0.708,25.0,12.0,45.0,40.0,0
941,13092,2008-01-08,20700504,Final,1610612763,1610612747,2007,1610612763,101.0,0.441,0.765,0.316,19.0,49.0,1610612747,117.0,0.527,0.778,0.5379999999999999,26.0,41.0,0,0,117.0,101.0,1,117.0,117.0,0.527,0.441,0.778,0.765,0.5379999999999999,0.765,26.0,19.0,41.0,49.0,0
942,13106,2008-01-06,20700497,Final,1610612747,1610612754,2007,1610612747,112.0,0.462,0.789,0.556,28.0,46.0,1610612754,96.0,0.416,0.647,0.44,19.0,50.0,1,1,112.0,96.0,1,112.0,112.0,0.462,0.416,0.789,0.647,0.556,0.647,28.0,19.0,46.0,50.0,0
943,13123,2008-01-04,20700482,Final,1610612747,1610612755,2007,1610612747,124.0,0.662,0.867,0.5710000000000001,25.0,46.0,1610612755,93.0,0.424,0.5710000000000001,0.143,17.0,35.0,1,1,124.0,93.0,1,124.0,124.0,0.662,0.424,0.867,0.5710000000000001,0.5710000000000001,0.5710000000000001,25.0,17.0,46.0,35.0,0
944,13153,2007-12-30,20700448,Final,1610612747,1610612738,2007,1610612747,91.0,0.354,0.765,0.292,17.0,41.0,1610612738,110.0,0.4629999999999999,0.7440000000000001,0.318,17.0,49.0,0,1,91.0,110.0,0,91.0,91.0,0.354,0.4629999999999999,0.765,0.7440000000000001,0.292,0.7440000000000001,17.0,17.0,41.0,49.0,1
945,13173,2007-12-28,20700432,Final,1610612747,1610612762,2007,1610612747,123.0,0.544,0.634,0.579,34.0,46.0,1610612762,109.0,0.456,0.733,0.385,30.0,46.0,1,1,123.0,109.0,1,123.0,123.0,0.544,0.456,0.634,0.733,0.579,0.733,34.0,30.0,46.0,46.0,0
946,13190,2007-12-25,20700406,Final,1610612747,1610612756,2007,1610612747,122.0,0.523,0.8440000000000001,0.25,26.0,47.0,1610612756,115.0,0.472,0.6559999999999999,0.417,31.0,38.0,1,1,122.0,115.0,1,122.0,122.0,0.523,0.472,0.8440000000000001,0.6559999999999999,0.25,0.6559999999999999,26.0,31.0,47.0,38.0,0
947,13192,2007-12-23,20700400,Final,1610612752,1610612747,2007,1610612752,90.0,0.395,0.711,0.158,7.0,52.0,1610612747,95.0,0.435,0.65,0.308,18.0,38.0,0,0,95.0,90.0,1,95.0,95.0,0.435,0.395,0.65,0.711,0.308,0.711,18.0,7.0,38.0,52.0,0
948,13207,2007-12-21,20700382,Final,1610612755,1610612747,2007,1610612755,101.0,0.455,0.857,0.273,23.0,37.0,1610612747,106.0,0.489,0.75,0.313,26.0,47.0,0,0,106.0,101.0,1,106.0,106.0,0.489,0.455,0.75,0.857,0.313,0.857,26.0,23.0,47.0,37.0,0
949,13217,2007-12-20,20700379,Final,1610612739,1610612747,2007,1610612739,94.0,0.415,0.767,0.25,15.0,49.0,1610612747,90.0,0.45,0.667,0.133,17.0,47.0,1,0,90.0,94.0,0,90.0,90.0,0.45,0.415,0.667,0.767,0.133,0.767,17.0,15.0,47.0,49.0,1
950,13233,2007-12-18,20700363,Final,1610612741,1610612747,2007,1610612741,91.0,0.481,0.706,0.25,27.0,41.0,1610612747,103.0,0.43,0.821,0.273,29.0,52.0,0,0,103.0,91.0,1,103.0,103.0,0.43,0.481,0.821,0.706,0.273,0.706,29.0,27.0,52.0,41.0,0
951,13246,2007-12-16,20700353,Final,1610612747,1610612746,2007,1610612747,113.0,0.537,0.773,0.417,30.0,44.0,1610612746,92.0,0.3879999999999999,0.742,0.3329999999999999,17.0,44.0,1,1,113.0,92.0,1,113.0,113.0,0.537,0.3879999999999999,0.773,0.742,0.417,0.742,30.0,17.0,44.0,44.0,0
952,13269,2007-12-14,20700338,Final,1610612744,1610612747,2007,1610612744,108.0,0.444,0.8,0.48,19.0,43.0,1610612747,106.0,0.424,0.757,0.353,20.0,53.0,1,0,106.0,108.0,0,106.0,106.0,0.424,0.444,0.757,0.8,0.353,0.8,20.0,19.0,53.0,43.0,1
953,13271,2007-12-13,20700326,Final,1610612747,1610612759,2007,1610612747,102.0,0.4320000000000001,0.7140000000000001,0.286,20.0,50.0,1610612759,97.0,0.41,0.769,0.371,25.0,46.0,1,1,102.0,97.0,1,102.0,102.0,0.4320000000000001,0.41,0.7140000000000001,0.769,0.286,0.769,20.0,25.0,50.0,46.0,0
954,13302,2007-12-09,20700300,Final,1610612747,1610612744,2007,1610612747,123.0,0.531,0.763,0.444,27.0,38.0,1610612744,113.0,0.4629999999999999,0.773,0.242,25.0,48.0,1,1,123.0,113.0,1,123.0,123.0,0.531,0.4629999999999999,0.763,0.773,0.444,0.773,27.0,25.0,38.0,48.0,0
955,13332,2007-12-05,20700270,Final,1610612743,1610612747,2007,1610612743,107.0,0.45,0.7440000000000001,0.214,21.0,47.0,1610612747,111.0,0.476,0.6559999999999999,0.385,28.0,43.0,0,0,111.0,107.0,1,111.0,111.0,0.476,0.45,0.6559999999999999,0.7440000000000001,0.385,0.7440000000000001,28.0,21.0,43.0,47.0,0
956,13338,2007-12-04,20700259,Final,1610612750,1610612747,2007,1610612750,95.0,0.444,0.667,0.2269999999999999,11.0,37.0,1610612747,116.0,0.5429999999999999,0.6920000000000001,0.455,28.0,40.0,0,0,116.0,95.0,1,116.0,116.0,0.5429999999999999,0.444,0.6920000000000001,0.667,0.455,0.667,28.0,11.0,40.0,37.0,0
957,13354,2007-12-02,20700249,Final,1610612747,1610612753,2007,1610612747,97.0,0.412,0.9,0.276,24.0,52.0,1610612753,104.0,0.4320000000000001,0.857,0.3329999999999999,25.0,43.0,0,1,97.0,104.0,0,97.0,97.0,0.412,0.4320000000000001,0.9,0.857,0.276,0.857,24.0,25.0,52.0,43.0,1
958,13370,2007-11-30,20700231,Final,1610612762,1610612747,2007,1610612762,120.0,0.511,0.75,0.4,26.0,48.0,1610612747,96.0,0.442,0.833,0.3329999999999999,21.0,34.0,1,0,96.0,120.0,0,96.0,96.0,0.442,0.511,0.833,0.75,0.3329999999999999,0.75,21.0,26.0,34.0,48.0,1
959,13374,2007-11-29,20700222,Final,1610612747,1610612743,2007,1610612747,127.0,0.505,0.71,0.409,32.0,52.0,1610612743,99.0,0.444,0.652,0.222,18.0,41.0,1,1,127.0,99.0,1,127.0,127.0,0.505,0.444,0.71,0.652,0.409,0.652,32.0,18.0,52.0,41.0,0
960,13392,2007-11-27,20700210,Final,1610612747,1610612760,2007,1610612747,106.0,0.456,0.833,0.364,24.0,48.0,1610612760,99.0,0.418,0.643,0.385,17.0,41.0,1,1,106.0,99.0,1,106.0,106.0,0.456,0.418,0.833,0.643,0.364,0.643,24.0,17.0,48.0,41.0,0
961,13404,2007-11-25,20700196,Final,1610612747,1610612751,2007,1610612747,100.0,0.446,0.737,0.316,19.0,37.0,1610612751,102.0,0.467,0.6829999999999999,0.2,26.0,41.0,0,1,100.0,102.0,0,100.0,100.0,0.446,0.467,0.737,0.6829999999999999,0.316,0.6829999999999999,19.0,26.0,37.0,41.0,1
962,13417,2007-11-23,20700172,Final,1610612738,1610612747,2007,1610612738,107.0,0.506,0.75,0.471,31.0,42.0,1610612747,94.0,0.422,0.875,0.3329999999999999,21.0,37.0,1,0,94.0,107.0,0,94.0,94.0,0.422,0.506,0.875,0.75,0.3329999999999999,0.75,21.0,31.0,37.0,42.0,1
963,13432,2007-11-21,20700162,Final,1610612749,1610612747,2007,1610612749,110.0,0.494,0.88,0.471,27.0,38.0,1610612747,103.0,0.431,0.875,0.273,19.0,35.0,1,0,103.0,110.0,0,103.0,103.0,0.431,0.494,0.875,0.88,0.273,0.88,19.0,27.0,35.0,38.0,1
964,13443,2007-11-20,20700152,Final,1610612754,1610612747,2007,1610612754,114.0,0.408,0.75,0.222,28.0,46.0,1610612747,134.0,0.583,0.804,0.52,29.0,48.0,0,0,134.0,114.0,1,134.0,134.0,0.583,0.408,0.804,0.75,0.52,0.75,29.0,28.0,48.0,46.0,0
965,13455,2007-11-18,20700144,Final,1610612747,1610612741,2007,1610612747,106.0,0.456,0.897,0.471,23.0,51.0,1610612741,78.0,0.348,0.688,0.25,20.0,38.0,1,1,106.0,78.0,1,106.0,106.0,0.456,0.348,0.897,0.688,0.471,0.688,23.0,20.0,51.0,38.0,0
966,13476,2007-11-16,20700129,Final,1610612747,1610612765,2007,1610612747,103.0,0.385,0.75,0.375,20.0,45.0,1610612765,91.0,0.434,0.815,0.214,19.0,48.0,1,1,103.0,91.0,1,103.0,103.0,0.385,0.434,0.75,0.815,0.375,0.815,20.0,19.0,45.0,48.0,0
967,13489,2007-11-14,20700113,Final,1610612745,1610612747,2007,1610612745,90.0,0.353,0.59,0.35,18.0,43.0,1610612747,93.0,0.444,0.75,0.471,14.0,48.0,0,0,93.0,90.0,1,93.0,93.0,0.444,0.353,0.75,0.59,0.471,0.59,14.0,18.0,48.0,43.0,0
